data.results.uri	data.results.label	data.results.type.uri	data.results.type.label
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-751	Utilize Safety Officers (SOF) to assist with risk management process and provide input into safety of operations.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1014	Set expanded dispatch hours of operations working with the local Center Managers and any incident management teams (IMTs) to meet their needs and schedule dispatchers appropriately.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-929	Monitor and address air quality impacts to personnel and the public.  Consider potential for smoke impacts to roads, communities, and incident facilities.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-292	Review Fire Management Assistance Grant (FMAG); if applicable, and establish the cost accounting requirements and documentation required to meet the needs of the state under FMAG, ensuring that all pay documents include the specific incident order and request numbers.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-217	Ensure effective exchange of information between expanded dispatch and other entities and support organizations.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-764	Ensure installation of communications equipment.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1027	Obtain a copy of the expanded dispatch operations plan.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-511	Oversee and establish expectations for proficiency checks and drills.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1321	"Apply the Risk Management Process as stated in the IRPG:
Identify Hazards.
Assess Hazards.
Develop controls and make risk decisions.
Implement controls.
Supervise and evaluate."	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-777	Establish communications and exchange necessary information with other units/sections and incident agency personnel.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-524	Receive briefing from the host unit aviation officer outlining geographical information, frequencies, retardant avoidance areas, air ambulance services etc.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1334	Ensure proper refurbishing and resupply of tools, vehicles, food, water and supplies.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-537	Perform risk assessment and include aerial supervisor. Consider adding the following personnel when appropriate: duty officers, host agency fire management staff, UAS personnel, and dispatchers.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1347	Identify assigned resources and maintain accountability. Confirm that relevant plan has all assigned resources listed. Report any missing resources up chain of command.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-831	Communicate direction to expanded dispatch and other affected entities.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-372	Ensure a flight manager is assigned for all mission flights to meet agency policy.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1182	Participate in the training and mentoring of FAL2 and FAL3 to pass along knowledge and experience.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-844	"Gather and analyze pertinent information to set priorities and allocate resources as authorized.
Communicate direction to expanded dispatch and other affected entities."	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1401	Obtain information for aircraft assigned to the base.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-44	Identify assigned resources and maintain accountability.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-385	Establish, display, and maintain current aviation resource status.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-857	Track costs in accordance with established cost-share agreements.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-604	Brief assigned personnel using Base Operations Plan, hot loading plan, ramp management plan, local aviation plan, and storm water pollution and prevention plan (SWPPP) when in place.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-57	Plan for medical emergencies.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-398	Support local office operations in providing and coordinating logistical support for initial and extended attack.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-692	Coordinate with the local Safety Officer to enforce compliance with all agency, local, and state health and safety requirements.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-911	Notify supervisor of any contractual issues.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-158	Upon demobilization, report your status to your home unit, including a reassignment or the estimated time of arrival (ETA) to your home unit.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-452	Model leadership values and principles. Provide positive influence. Emphasize and monitor teamwork.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1262	Evaluate, and take action to correct or avoid, any felling, and bucking problems relating to personnel, equipment maintenance, fire activity, and environmental hazards.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-924	Establish and maintain appropriate span of control.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-465	Monitor and evaluate IMT performance.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1275	Provide completed observation logs or forms for weather, fire behavior, fuel conditions, and fire effects as assigned.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-212	Establish and communicate chain of command, reporting procedures, and risk management processes.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1022	Discuss expectations for developing incident demobilization plans with the IMT, demobilization unit leader, or appropriate incident personnel.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-937	Coordinate WUI operations with local law enforcement, local fire departments, and other agencies authorized to implement public evacuation, perform structural protection, and control traffic.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-478	Ensure Logistics expectations are communicated to other functional areas during meetings and briefings.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1288	Communicate concerns to supervisor.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-772	Ensure demobilization of equipment.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1035	"Set up expanded operations:
Establish the expanded organizational structure and communicate it to assigned personnel.
Ensure reference guides/materials are available for each functional area.
Review or establish which incidents are supported by expanded dispatch and what incoming orders expanded is responsible to process.
Plan for expected duration of each incident and expanded dispatch operations.
Acquire resource ordering access for local center and establish roles.
Set expanded dispatch hours of operations working with the local Center Managers and any incident management teams (IMTs) to meet their needs and schedule dispatchers appropriately.
Continually evaluate the existing expanded dispatch organization and consider potential workload.
Evaluate and order supplies, facilities, and materials required to meet present and future needs of the expanded dispatch organization.
Order or release personnel in a timely manner to maintain a cost-effective organization.
Coordinate with local agency dispatcher to maximize opportunities for training assignments.
Establish housing and transportation availability for incoming dispatchers or resources that are not self-sufficient."	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-785	Brief subordinate staff on the demobilization procedures and responsibilities.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1048	Support Vehicle/Equipment Inventory (ICS 218)	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1342	Ask questions when appropriate and ensure you understand instructions when they are given.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
